#doc name topic proportion ...
0	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/000/000.txt	9	0.15567765567765568	6	0.10073260073260072	12	0.09523809523809523	13	0.08974358974358974	0	0.08974358974358974	5	0.08424908424908426	14	0.07875457875457875	11	0.07875457875457875	7	0.05677655677655678	4	0.040293040293040296	2	0.0347985347985348	10	0.029304029304029307	8	0.029304029304029307	3	0.018315018315018316	1	0.018315018315018316	
1	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/001/001.txt	6	0.7115968427443837	11	0.04857316332726169	7	0.03764420157862781	9	0.03217972070431087	8	0.0294474802671524	5	0.027625986642380085	0	0.0230722525804493	14	0.021250758955676987	13	0.016697024893746203	12	0.010321797207043109	4	0.010321797207043109	1	0.010321797207043109	2	0.008500303582270797	3	0.0075895567698846395	10	0.004857316332726169	
2	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/002/002.txt	6	0.1875901875901876	8	0.1313131313131313	7	0.10101010101010101	11	0.0836940836940837	9	0.07936507936507936	5	0.0707070707070707	3	0.05339105339105339	0	0.044733044733044736	13	0.04040404040404041	12	0.04040404040404041	4	0.04040404040404041	2	0.04040404040404041	1	0.04040404040404041	14	0.02741702741702742	10	0.01875901875901876	
3	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/003/003.txt	0	0.5303030303030303	11	0.058712121212121215	8	0.058712121212121215	14	0.05303030303030303	6	0.05303030303030303	4	0.03598484848484849	13	0.030303030303030307	3	0.030303030303030307	12	0.024621212121212124	7	0.024621212121212124	1	0.024621212121212124	10	0.01893939393939394	9	0.01893939393939394	5	0.01893939393939394	2	0.01893939393939394	
4	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/004/004.txt	14	0.7905723905723905	11	0.035016835016835016	5	0.030976430976430977	6	0.028956228956228958	12	0.012794612794612796	13	0.010774410774410775	10	0.010774410774410775	9	0.010774410774410775	8	0.010774410774410775	7	0.010774410774410775	4	0.010774410774410775	3	0.010774410774410775	2	0.008754208754208756	1	0.008754208754208756	0	0.008754208754208756	
5	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/005/005.txt	7	0.24877089478859388	11	0.21927236971484756	6	0.12782694198623404	8	0.07767944936086528	9	0.06293018682399212	0	0.051130776794493606	14	0.048180924287118974	5	0.03048180924287119	1	0.03048180924287119	12	0.02753195673549656	3	0.018682399213372666	10	0.015732546705998034	2	0.015732546705998034	13	0.012782694198623403	4	0.012782694198623403	
6	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/006/006.txt	6	0.1914191419141914	5	0.12211221122112212	0	0.10231023102310231	14	0.06270627062706272	12	0.06270627062706272	11	0.06270627062706272	7	0.06270627062706272	9	0.05280528052805281	4	0.05280528052805281	13	0.04290429042904291	8	0.04290429042904291	3	0.04290429042904291	10	0.03300330033003301	2	0.03300330033003301	1	0.03300330033003301	
7	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/007/007.txt	5	0.7420054200542006	1	0.04932249322493225	2	0.04444444444444444	3	0.034688346883468835	4	0.031436314363143626	8	0.01842818428184282	10	0.015176151761517617	7	0.013550135501355014	0	0.010298102981029811	12	0.00867208672086721	14	0.007046070460704608	9	0.007046070460704608	6	0.007046070460704608	13	0.005420054200542005	11	0.005420054200542005	
8	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/008/008.txt	14	0.5224806201550387	11	0.08062015503875969	0	0.062015503875969	7	0.057364341085271324	6	0.043410852713178294	5	0.03875968992248062	9	0.034108527131782945	8	0.029457364341085274	13	0.0248062015503876	12	0.020155038759689926	4	0.020155038759689926	3	0.020155038759689926	10	0.01550387596899225	2	0.01550387596899225	1	0.01550387596899225	
9	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/009/009.txt	14	0.5977777777777777	13	0.18825396825396826	11	0.10492063492063493	6	0.02158730158730159	0	0.020634920634920634	7	0.019206349206349206	9	0.011587301587301587	12	0.010158730158730159	8	0.008253968253968253	5	0.004920634920634921	3	0.003015873015873016	10	0.00253968253968254	2	0.00253968253968254	1	0.00253968253968254	4	0.0020634920634920637	
10	file:/C:/NLP_Ass2/OutputFiles/Jane_Hunter/010/010.txt	6	0.7182389937106919	0	0.03522012578616352	11	0.031446540880503145	5	0.02389937106918239	9	0.020125786163522015	8	0.020125786163522015	7	0.020125786163522015	3	0.020125786163522015	14	0.01635220125786164	13	0.01635220125786164	12	0.01635220125786164	10	0.01635220125786164	2	0.01635220125786164	1	0.01635220125786164	4	0.012578616352201259	
