#doc name topic proportion ...
0	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/000/000.txt	8	0.39153225806451614	28	0.28009530791788856	6	0.10472873900293256	25	0.06308651026392961	27	0.04783724340175953	15	0.021444281524926685	4	0.01909824046920821	30	0.009714076246334311	3	0.006195014662756598	17	0.0056085043988269795	11	0.004435483870967742	24	0.0038489736070381232	12	0.0032624633431085045	7	0.0032624633431085045	5	0.0032624633431085045	0	0.0032624633431085045	29	0.0026759530791788857	23	0.0026759530791788857	10	0.0026759530791788857	31	0.002089442815249267	22	0.002089442815249267	21	0.002089442815249267	14	0.002089442815249267	9	0.002089442815249267	2	0.002089442815249267	1	0.002089442815249267	18	0.0015029325513196481	16	0.0015029325513196481	26	9.164222873900294E-4	20	9.164222873900294E-4	19	9.164222873900294E-4	13	9.164222873900294E-4	
1	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/001/001.txt	14	0.43828587278106507	13	0.2481971153846154	30	0.09065273668639054	7	0.029262204142011833	23	0.02630362426035503	1	0.01964681952662722	6	0.018167529585798817	4	0.017427884615384616	29	0.012250369822485207	3	0.010771079881656804	16	0.008552144970414201	9	0.0078125	10	0.006333210059171598	24	0.005593565088757396	21	0.005593565088757396	19	0.005593565088757396	5	0.005593565088757396	26	0.004114275147928994	31	0.003374630177514793	28	0.003374630177514793	20	0.003374630177514793	18	0.003374630177514793	11	0.003374630177514793	8	0.003374630177514793	27	0.0026349852071005917	25	0.0026349852071005917	22	0.0026349852071005917	15	0.0026349852071005917	2	0.0026349852071005917	0	0.0026349852071005917	17	0.0018953402366863905	12	0.0018953402366863905	
2	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/002/002.txt	2	0.478871158392435	14	0.06988770685579196	4	0.050975177304964536	15	0.043882978723404256	5	0.034426713947990545	30	0.024970449172576833	11	0.022606382978723406	3	0.022606382978723406	18	0.020242316784869978	9	0.020242316784869978	31	0.01551418439716312	25	0.01551418439716312	20	0.01551418439716312	16	0.01551418439716312	1	0.01551418439716312	27	0.013150118203309693	12	0.013150118203309693	28	0.010786052009456265	26	0.010786052009456265	17	0.010786052009456265	10	0.010786052009456265	8	0.010786052009456265	24	0.008421985815602837	6	0.008421985815602837	29	0.006057919621749409	21	0.006057919621749409	19	0.006057919621749409	23	0.003693853427895981	22	0.003693853427895981	13	0.003693853427895981	7	0.003693853427895981	0	0.003693853427895981	
3	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/003/003.txt	25	0.22709627329192547	11	0.12771739130434784	28	0.0593944099378882	6	0.0593944099378882	27	0.04697204968944099	7	0.04076086956521739	15	0.03454968944099379	12	0.03454968944099379	30	0.028338509316770188	31	0.022127329192546584	24	0.022127329192546584	23	0.022127329192546584	19	0.022127329192546584	14	0.022127329192546584	8	0.022127329192546584	3	0.022127329192546584	26	0.01591614906832298	21	0.01591614906832298	5	0.01591614906832298	2	0.01591614906832298	1	0.01591614906832298	29	0.009704968944099378	22	0.009704968944099378	20	0.009704968944099378	18	0.009704968944099378	17	0.009704968944099378	16	0.009704968944099378	13	0.009704968944099378	10	0.009704968944099378	9	0.009704968944099378	4	0.009704968944099378	0	0.009704968944099378	
4	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/004/004.txt	7	0.06597222222222222	26	0.047453703703703706	6	0.047453703703703706	31	0.028935185185185185	30	0.028935185185185185	29	0.028935185185185185	28	0.028935185185185185	27	0.028935185185185185	25	0.028935185185185185	24	0.028935185185185185	23	0.028935185185185185	22	0.028935185185185185	21	0.028935185185185185	20	0.028935185185185185	19	0.028935185185185185	18	0.028935185185185185	17	0.028935185185185185	16	0.028935185185185185	15	0.028935185185185185	14	0.028935185185185185	13	0.028935185185185185	12	0.028935185185185185	11	0.028935185185185185	10	0.028935185185185185	9	0.028935185185185185	8	0.028935185185185185	5	0.028935185185185185	4	0.028935185185185185	3	0.028935185185185185	2	0.028935185185185185	1	0.028935185185185185	0	0.028935185185185185	
5	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/005/005.txt	25	0.04834905660377359	14	0.04834905660377359	5	0.04834905660377359	31	0.0294811320754717	30	0.0294811320754717	29	0.0294811320754717	28	0.0294811320754717	27	0.0294811320754717	26	0.0294811320754717	24	0.0294811320754717	23	0.0294811320754717	22	0.0294811320754717	21	0.0294811320754717	20	0.0294811320754717	19	0.0294811320754717	18	0.0294811320754717	17	0.0294811320754717	16	0.0294811320754717	15	0.0294811320754717	13	0.0294811320754717	12	0.0294811320754717	11	0.0294811320754717	10	0.0294811320754717	9	0.0294811320754717	8	0.0294811320754717	7	0.0294811320754717	6	0.0294811320754717	4	0.0294811320754717	3	0.0294811320754717	2	0.0294811320754717	1	0.0294811320754717	0	0.0294811320754717	
6	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/006/006.txt	13	0.09013157894736842	3	0.07960526315789473	31	0.04802631578947368	10	0.04802631578947368	2	0.04802631578947368	30	0.0375	23	0.0375	21	0.0375	16	0.0375	14	0.0375	7	0.0375	5	0.0375	28	0.026973684210526316	26	0.026973684210526316	20	0.026973684210526316	18	0.026973684210526316	17	0.026973684210526316	11	0.026973684210526316	6	0.026973684210526316	4	0.026973684210526316	1	0.026973684210526316	29	0.01644736842105263	27	0.01644736842105263	25	0.01644736842105263	24	0.01644736842105263	22	0.01644736842105263	19	0.01644736842105263	15	0.01644736842105263	12	0.01644736842105263	9	0.01644736842105263	8	0.01644736842105263	0	0.01644736842105263	
7	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/007/007.txt	2	0.4331801470588235	30	0.15229779411764705	9	0.07729779411764706	8	0.06112132352941176	4	0.030238970588235294	5	0.022886029411764704	15	0.02141544117647059	1	0.01994485294117647	29	0.017003676470588234	12	0.017003676470588234	7	0.015533088235294118	26	0.012591911764705883	6	0.011121323529411765	27	0.009650735294117647	19	0.009650735294117647	16	0.009650735294117647	28	0.00818014705882353	3	0.00818014705882353	0	0.00818014705882353	31	0.006709558823529411	22	0.006709558823529411	20	0.006709558823529411	24	0.005238970588235294	18	0.005238970588235294	14	0.005238970588235294	21	0.0037683823529411765	11	0.0037683823529411765	25	0.002297794117647059	23	0.002297794117647059	17	0.002297794117647059	13	0.002297794117647059	10	0.002297794117647059	
8	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/008/008.txt	20	0.26220703125	4	0.09033203125	3	0.06689453125	5	0.05126953125	15	0.04345703125	0	0.04345703125	22	0.02783203125	18	0.02783203125	6	0.02783203125	27	0.02001953125	24	0.02001953125	23	0.02001953125	21	0.02001953125	19	0.02001953125	16	0.02001953125	13	0.02001953125	10	0.02001953125	9	0.02001953125	7	0.02001953125	31	0.01220703125	30	0.01220703125	29	0.01220703125	28	0.01220703125	26	0.01220703125	25	0.01220703125	17	0.01220703125	14	0.01220703125	12	0.01220703125	11	0.01220703125	8	0.01220703125	2	0.01220703125	1	0.01220703125	
9	file:/C:/NLP_Ass2/OutputFiles/Michael_Howard/009/009.txt	3	0.1255387931034483	4	0.09967672413793104	25	0.06519396551724138	20	0.056573275862068964	13	0.047952586206896554	7	0.047952586206896554	2	0.047952586206896554	12	0.03933189655172414	10	0.03933189655172414	24	0.030711206896551723	22	0.030711206896551723	14	0.030711206896551723	11	0.030711206896551723	26	0.02209051724137931	23	0.02209051724137931	21	0.02209051724137931	16	0.02209051724137931	15	0.02209051724137931	5	0.02209051724137931	31	0.013469827586206896	30	0.013469827586206896	29	0.013469827586206896	28	0.013469827586206896	27	0.013469827586206896	19	0.013469827586206896	18	0.013469827586206896	17	0.013469827586206896	9	0.013469827586206896	8	0.013469827586206896	6	0.013469827586206896	1	0.013469827586206896	0	0.013469827586206896	
